Inflow																																
11370.2071	14374.6981	25389.0035	16835.2028	36357.0985	28842.6279	34246.0098	25855.9725	18779.2853	21482.1923	20844.1636	16396.6088	22489.094	20058.5856	22482.6084	11525.8634	21195.201	19836.4511	24285.6273	21858.3617	28896.1348	26186.7421	25551.9562	23749.748	25770.0372	24900.1454	21267.3541	10874.8633	14619.5326	21263.3006	16574.1542	17127.0584	17646.7235
19996.9716	21577.856	42902.7706	43299.2078	37220.5046	49707.8699	38410.6268	40892.2099	42804.6747	36169.0138	41407.8214	30106.5247	35004.8343	34674.8753	31860.9011	24212.6634	37808.2693	28985.3129	47789.7302	45166.2728	33306.3969	52139.9998	35493.6924	41011.3843	44544.4582	30121.1175	28123.5282	19986.4324	25170.1118	25971.904	25565.7383	19594.0488	21810.5298
25582.7632	23132.7977	59509.3532	45308.147	56023.3004	54148.1283	39725.5983	48261.5634	49263.6009	44316.6488	54388.0985	34061.9786	44900.3599	49950.2722	44375.0199	30607.5435	34172.2351	38122.8247	56004.6541	50553.4404	36887.3028	50659.6434	49256.3045	59605.8277	48779.607	48793.3891	36514.3762	19517.0314	33474.2139	29226.9044	36851.6315	26970.6986	25281.9898
26659.386	21751.348	46424.4946	60255.2064	57562.8386	55055.3128	43242.4581	44813.614	50508.0406	59013.1988	49551.4029	45608.9204	42458.5016	48490.9943	43765.366	38557.3653	38804.6318	40426.0517	58619.1937	70558.5192	52114.8678	58397.0592	52326.4631	68007.2149	54703.4646	50175.6496	33830.1155	25967.0397	33150.7406	35531.7957	42486.8764	40739.7964	29090.7052
29264.1971	24139.6995	57326.1113	52249.4456	71424.3574	67935.0618	62560.8655	53604.9527	59840.9336	63553.1745	72086.7074	50820.9747	64735.1896	49262.7902	44034.5217	42693.6074	34108.1891	49452.4963	65586.435	74743.4039	75382.2434	61798.7981	64773.293	61569.3672	76514.8052	51992.4506	41455.6533	35929.0436	33965.5041	35008.0771	35115.0908	43976.9613	29312.8397
30161.653	32358.677	63174.5729	59557.1851	73384.654	61121.0446	50299.6882	52958.0061	67931.0082	69389.4754	74338.049	66531.7228	77594.6708	53566.0386	45011.4272	49089.2982	55726.5806	69152.7481	67037.6058	77113.1091	55286.3651	64469.2767	82488.1161	86941.3458	83378.2756	55628.4847	40057.1787	43924.2651	34665.9575	38540.3404	52256.742	44018.3075	28146.2281
28512.669	36259.0026	63842.5979	56039.5146	62231.7172	55435.5357	62735.1681	76223.7603	55704.6914	68098.0145	56149.7712	61164.823	69935.8939	49270.8973	48159.4139	53989.2292	47944.5758	73456.8072	59320.4578	77107.4341	51953.5365	69293.0009	69954.5402	86823.7929	68370.413	47708.6592	29065.5732	41614.5525	29671.1735	45910.5045	48427.7589	35704.477	28964.2344
21726.216	42630.3721	52880.9887	45521.3638	45674.5879	37718.2805	45564.3314	53390.9252	32221.667	50760.9822	46859.0352	52649.9363	55378.786	37431.2891	36888.9242	43496.2103	31639.5773	48273.724	53041.5092	57587.16	36578.4223	32000.3432	62847.8568	48970.9346	45668.1022	37810.7014	20258.831	30456.7514	23800.012	37619.3738	34919.7097	24681.2538	20883.0776
15031.3732	25894.8865	35393.1643	30177.8672	39295.1113	37651.8022	31529.3207	37282.9292	25762.7408	51654.3845	33371.2537	42253.3919	35565.8456	32574.3258	19808.8869	26023.7894	19238.1471	50929.6098	36929.4597	48342.6344	38221.7314	47547.3279	46859.8459	47328.4362	36048.218	30940.7453	22861.2099	19277.8719	21770.805	35154.0049	27359.8394	25887.5902	16429.0372
14756.5425	25248.7507	24259.6846	24393.4517	24699.0894	31835.7691	15469.1566	27785.4622	19019.2554	28855.5993	20507.7189	28416.1945	22635.0218	21676.7627	17890.7472	16583.072	13598.8487	32781.0569	33269.1043	29649.2843	25837.3261	31886.0331	28755.882	27970.304	24797.996	15871.2687	15118.1192	11636.9306	12877.3169	30211.1063	11963.6468	16401.473	13059.7266
10800.278	17756.9801	19544.5955	27282.0113	18483.3762	22363.434	15418.0818	22762.3033	20103.1746	16651.9824	13058.9159	21971.8611	16962.4843	13422.9247	9190.208	12249.8274	9806.3476	19096.2729	22660.1538	14427.3943	25073.6374	18337.4484	18660.1109	28328.6378	18579.04	14356.0518	10656.7823	11904.4649	11890.6828	20614.7326	11862.308	11823.3939	12080.389
Reservoir Variation																																
38464.5744	-57976.1552	27813.2583	-74451.23	-12802.0392	-49696.399	-6800.4744	-35575.0223	44729.1948	-91316.0168	-16029.3417	22461.2135	54484.9852	-61527.4058	139924.4698	61175.0412	-74029.042	-83343.1588	-56318.2554	-23270.6778	-15005.5358	18650.1549	-175250.2388	-19557.8591	-15686.7199	-37236.9816	-2140.9803	-20173.2793	17127.8424	-16148.691	-17316.82566		
17195.2301	55516.0982	-96583.624	26123.6944	-88286.8179	-10662.6827	25432.7675	-1522.3125	-19905.3523	23990.0212	-17651.5179	6536.6069	26295.8172	22069.0658	-13923.2731	96833.6892	36626.4328	88.2245	-22460.4016	35265.6884	0	1186.9978	-13487.2828	-66793.3892	-54134.2444	29122.853	20578.4174	-28874.4116	-33030.5277	48969.7485	-43740.3006		
-296.3435	-14852.0867	1983.4717	-46139.4651	-65575.5392	-14505.4054	-96741.9445	-262211.224	-122329.7849	25584.5928	-10873.7767	-31369.3803	-62397.7626	21786.5246	-101053.1335	78280.9623	-69807.9739	-117118.1988	-19409.2814	-75483.1549	0	4557.1947	-32213.7563	-54421.657	-110129.3636	73029.5931	-14045.87	-31086.8391	-5390.2041	-21935.9142	-62855.6742		
-113938.7984	-248887.1331	-82270.6389	-147802.3355	26177.2798	-318718.6521	-84302.0127	0	-171516.3107	334581.5543	-107217.8902	-175046.4519	-200434.5649	-35847.8207	-152720.0138	26885.2566	-86854.6263	-92881.36	12438.308	-6520.3689	-172111.4334	-153150.3208	-131816.0245	-130961.9057	-166242.2083	56278.4723	-155641.23	-25706.3778	11994.1987	-100433.6538	-109742.0873		
66608.276	-42356.0111	-101055.5692	-34338.4986	49732.9345	0	-158238.4981	0	-47756.7699	135994.0619	63060.273	-70163.6853	-99210.1205	-21253.1063	-27483.6269	105494.2265	-159968.657	-157867.4598	-55293.6376	-24886.3588	0	-86351.2483	-43275.0819	-177252.3842	-159021.1697	46430.1253	-154385.2207	-79194.3498	-68461.0318	-91811.2758	-106409.2378		
48611.7006	-101680.7322	-166000.2621	-13773.8835	-157179.7805	-39047.5186	7303.8524	0	-269885.3028	14406.3536	-148363.3584	-65521.1419	-92365.8035	-12955.4883	231337.1027	222812.1527	-163877.1436	-170661.38	-268048.785	-156380.8709	0	36615.8781	-111344.7779	-90768.7962	-96140.3266	-672.2532	-129438.7813	47576.5281	75519.6904	-99758.9649	4829.1812		
1036.7963	59007.2682	-130295.3358	-210480.2036	305796.4517	-88907.9214	-168445.7049	0	-227484.6372	0	-158721.5786	-90988.0092	-85428.118	-1336.3874	-9687.5908	-4684.663	4235.6823	-138749.6505	149019.3736	34723.3392	0	-66750.3585	-215962.1524	-117904.9299	-70517.5745	-126317.0258	-71401.7336	44163.3005	-126782.2445	-127828.7836	55305.8161		
271729.1277	85019.7323	-42299.1781	0	-122780.3894	-115569.9055	26197.5773	-27430.0415	304778.3291	-9972.5677	-165255.7498	-88243.7872	-55080.1079	-109635.7284	-7939.5701	4684.663	48169.2151	-78093.4134	271015.4676	-3388.0587	0	-145885.4396	-126619.0526	-27139.3813	22262.298	-91748.7595	486229.0482	26710.6981	-61781.5305	-87205.3671	-66713.0111		
-156833.0992	0	648750.3188	0	122780.3894	-10146.3143	188563.775	13373.6168	113635.1478	9972.5677	-108270.9245	-18314.8402	41159.2705	41083.7638	175993.1273	0	216312.0813	-69581.4538	285984.4679	256449.9816	0	24594.0748	-12554.4097	79136.7049	217317.2135	-28227.3273	93456.1852	22105.6013	-51867.4196	161354.5703	41417.4547		
90444.8481	-3222.4311	115658.4026	-2185.6348	151856.9641	-21678.5419	587709.2411	-115306.038	45470.4595	229978.794	-82670.9056	105237.6661	106416.5449	154537.046	455800.66	0	156768.1472	-81036.5509	170385.334	248836.7953	-54124.5016	-70067.7819	-23515.0597	-2353.6981	48316.169	37887.3135	59750.9686	1263.3164	136495.8161	-36641.8589	-137943.3411		
-8325.2226	243738.8752	54766.7145	5022.4134	164483.6329	-24091.5087	332615.9444	-72037.4513	10136.5715	-57655.4547	-38779.5916	32706.5796	-4279.5249	21719.1369	106297.1956	47561.102	-9102.2109	-35692.7478	74465.0323	278443.5407	46029.8586	5181.5458	-38012.3461	55659.8045	117.7255	27831.932	61476.2561	-24561.5988	139714.9996	60225.1182	39000		
28893.0853	13402.8452	0	1133.4124	40348.1824	-40422.8772	0	7434.5683	34780.1722	5468.9584	11247.2507	-37655.922	26333.1646	-11093.8016	145337.4071	66428.8461	3077.9129	8547.6832	-29886.8509	35904.6537	41384.1668	-21089.9144	-4458.1429	13793.3691	8532.2571	2168.5849	31524.4532	-4999.6802	59578.0339	33907.3797	21000		
New Water																																
61033.8386	30597.4319	62888.8706	15667.7988	35823.4811	51339.6345	50183.6655	35982.5403	167276.9034	123052.783	40877.7874	45964.6133	6090.572	44746.5135	25426.134	23731.7421	0	366130.5054	387826.5123	1059676.855	689260.8799	722850.0282	140572.1419	113200.1601	96306.8374	72346.4143	47199.7664	22003.6186	122365.8603	71244.8094	20573.581	413336.1758	170576.3044
81144.6116	34989.4308	49606.5312	44438.6606	75775.1641	35252.7717	488.1913	626.8166	132555.7994	109650.6145	66131.5017	192187.4827	171531.7565	41708.1003	8720.8069	48923.5466	2897.7145	84541.4883	29313.92	49865.5064	808.4319	0	94293.4454	1615003.639	394717.2631	145160.8839	120785.1725	90822.182	81534.2834	88923.2378	72900.0035	151326.4851	68627.2338
297035.8548	121805.1166	132596.7463	50208.4023	58394.1852	63404.3058	49345.5191	32195.3858	49946.6747	66587.1977	107316.0719	18684.9146	786812.905	198665.6429	257392.1625	177281.7979	172033.3103	165113.2705	121573.5292	105930.9253	82243.8411	106053.5127	182238.967	72366.4246	50575.2972	11434.7821	33748.4831	77801.1445	37331.4563	46009.4456	51714.8493	48962.8538	17462.1958
47602.438	86651.2556	147028.5225	10874.3221	132370.5076	209867.6297	459759.9246	310494.0088	128427.9035	97053.5175	91115.1989	90643.2907	135715.811	77662.2901	326990.9855	120331.7283	63665.0768	54630.7987	0	14621.6951	45521.7326	51645.7728	40808.5102	10327.3848	22828.7227	112197.7841	0	0	365031.7644	203185.0854	108523.0426	68452.2258	75871.5413
87945.2318	73933.1642	79980.2335	338375.2705	404825.5981	296312.8819	145332.6814	98017.5246	120025.6569	432982.9977	89352.1236	81782.1012	69250.8926	95415.243	76851.1039	68415.375	191152.5972	77206.811	21943.2755	0	31586.8487	21465.4917	37664.2223	63321.0844	61667.9536	65512.8388	33892.2585	25651.9228	53414.1541	30521.8332	266.45	21672.8328	44608.2267
177626.8279	85557.5734	41463.1524	92942.2209	48663.6755	26386.9875	40006.9147	61438.0322	67917.2261	38117.9605	45929.9616	74399.6629	153918.1484	53071.5055	64628.9866	86414.3844	64391.4486	61318.0471	65827.2159	106619.7085	107071.2739	66011.247	10255.4809	116360.3885	185541.5115	72766.8931	42868.7208	57768.759	36725.1608	29737.6517	27136.0835	110962.6817	250480.1893
109005.6279	96608.2513	241945.8456	528699.6302	148167.7828	166964.093	153894.6379	150041.3335	127233.6304	131857.92	198329.6503	360864.0241	158578.92	149857.3023	137113.7526	90013.9366	77118.7841	77916.5227	75558.1674	69704.0309	45956.715	50367.7878	61877.437	40230.6706	159220.1915	122122.9149	339078.6263	159835.5204	88810.0323	65799.6518	84631.6332	80421.6164	42931.9562
54260.0063	56874.5459	27992.1932	0	32505.4155	56769.9643	44811.9925	39562.6456	40406.5947	43831.0335	75974.0616	58229.2422	91983.9617	106368.3884	5968.4467	258717.8131	390210.1029	342591.4325	304064.8742	130505.6558	71502.9962	109190.4697	85041.8524	53996.5256	76335.6383	96511.7768	73127.659	78301.6099	138569.7877	484037.619	258118.6984	79861.4158	123593.5427
162435.4672	188263.8755	110344.9207	129460.6506	232472.6999	217948.8311	164399.8174	84638.9296	65481.8534	52812.0783	52467.5266	81207.1944	62457.0946	64375.2344	58064.6681	17294.8754	30909.9383	99029.0312	91757.7737	16974.645	97686.4955	26152.6923	44638.5006	46533.1298	71345.7185	52825.0497	44323.1344	33221.2724	89695.3276	49098.216	9012.6625	0	49784.0767
26774.5068	37304.0077	57461.4999	49167.1264	32473.7978	28444.5693	12216.5882	96004.2724	24161.5887	13663.7055	29867.3653	123126.5738	47296.8185	76221.3282	40463.3444	36494.1084	37376.9716	16690.8965	9440.7174	35670.4271	38133.364	33421.5177	86961.6136	248053.7344	89465.0859	52127.0284	52280.2526	53332.5541	117009.7672	97529.2178	63034.3201	93607.8138	136494.3702
29467.6853	24266.1702	30309.2022	62391.4271	49681.9272	45967.2542	55830.3515	44713.0859	44868.7422	0	42847.6423	25897.3187	13985.5574	556432.3962	113865.0233	67065.17	72432.0699	53482.5355	54880.1994	38027.161	58368.6843	54537.2691	54472.4123	146403.6779	84655.9545	110439.7738	51884.6262	53763.8518	40290.6631	42370.1342	49117.6731	46251.8134	78911.2638
24455.8764	48079.9644	155652.257	24254.8203	32374.0805	23689.7555	180057.0587	189136.1994	91337.8259	102100.8112	85698.5275	67747.7878	50028.9111	48702.5896	16264.463	0	30626.1898	195239.2239	22822.2958	103388.2186	56208.1423	45535.9565	33209.9224	32230.5848	17253.5292	45824.5693	22274.2559	117091.6489	38292.2631	84106.2932	264848.4017	82428.1236	59993.3471
