  1.0001002e+000	  1.0001769e+000	  1.0396512e+000	  1.9734247e+000	  1.2255484e+000	
  1.0001014e+000	  1.0537965e+000	  1.0508921e+000	  1.0851627e+000	  1.9936112e+000	
  1.0001073e+000	  1.0001581e+000	  1.0005037e+000	  1.0167202e+000	  1.9998601e+000	
  1.0001090e+000	  1.0002193e+000	  1.0036306e+000	  1.0046127e+000	  1.9999827e+000	
  1.0001134e+000	  1.0016087e+000	  1.0199030e+000	  1.0469799e+000	  1.9986962e+000	
  1.0001154e+000	  1.0000955e+000	  1.0008270e+000	  1.1371847e+000	  1.9905451e+000	
  1.0001166e+000	  1.0000826e+000	  1.0003250e+000	  1.0080722e+000	  1.9999674e+000	
  1.0001167e+000	  1.0001133e+000	  1.0004357e+000	  1.0152539e+000	  1.9998835e+000	
  1.0001186e+000	  1.0020688e+000	  1.0046581e+000	  1.2517496e+000	  1.9677790e+000	
  1.0001224e+000	  1.0051787e+000	  1.0135710e+000	  1.2549378e+000	  1.9668483e+000	
  1.0001237e+000	  1.0003272e+000	  1.0054070e+000	  1.0223475e+000	  1.9997356e+000	
  1.0001290e+000	  1.0000046e+000	  1.1699789e+000	  1.0011013e+000	  1.9854471e+000	
  1.0001314e+000	  1.0011127e+000	  1.1179151e+000	  1.5661602e+000	  1.8158170e+000	
  1.0001375e+000	  1.0010969e+000	  1.0187256e+000	  1.0238107e+000	  1.9995405e+000	
  1.0001445e+000	  1.0248397e+000	  1.0190603e+000	  1.6856661e+000	  1.7272425e+000	
  1.0001489e+000	  1.0005016e+000	  1.0013828e+000	  1.0100685e+000	  1.9999482e+000	
  1.0001492e+000	  1.0002781e+000	  1.0092583e+000	  1.8410665e+000	  1.5408524e+000	
  1.0001533e+000	  1.0003850e+000	  1.0000290e+000	  1.0624100e+000	  1.9980505e+000	
  1.0001666e+000	  1.0000020e+000	  1.0029269e+000	  1.1853193e+000	  1.9826740e+000	
  1.0001710e+000	  1.0000531e+000	  1.0004555e+000	  1.0011366e+000	  1.9999992e+000	
  1.0001718e+000	  1.0003696e+000	  1.0054684e+000	  1.0726707e+000	  1.9973409e+000	
  1.0001841e+000	  1.0001976e+000	  1.0001148e+000	  1.0447291e+000	  1.9989991e+000	
  1.0001884e+000	  1.0077527e+000	  1.0029580e+000	  1.0037114e+000	  1.9999587e+000	
  1.0001919e+000	  1.0094259e+000	  1.0159888e+000	  1.0115201e+000	  1.9997614e+000	
  1.0001927e+000	  1.0000615e+000	  1.0169684e+000	  1.0992581e+000	  1.9949170e+000	
  1.0001975e+000	  1.0009426e+000	  1.0010625e+000	  1.0483179e+000	  1.9988310e+000	
  1.0002023e+000	  1.0000961e+000	  1.1549731e+000	  1.7034487e+000	  1.6936448e+000	
  1.0002064e+000	  1.0001402e+000	  1.0641948e+000	  1.2764145e+000	  1.9588921e+000	
  1.0002071e+000	  1.0000186e+000	  1.0025879e+000	  1.8197611e+000	  1.5726997e+000	
  1.0002104e+000	  1.0038305e+000	  1.0211893e+000	  1.8356719e+000	  1.5488066e+000	
  1.0002129e+000	  1.0355016e+000	  1.0399448e+000	  1.0874150e+000	  1.9947375e+000	
  1.0002139e+000	  1.0099906e+000	  1.0603641e+000	  1.1156835e+000	  1.9913998e+000	
  1.0002177e+000	  1.0003794e+000	  1.0001195e+000	  1.0032466e+000	  1.9999946e+000	
  1.0002334e+000	  1.0004113e+000	  1.0000850e+000	  1.3188402e+000	  1.9478084e+000	
  1.0002516e+000	  1.0004066e+000	  1.0061837e+000	  1.0061083e+000	  1.9999621e+000	
  1.0002547e+000	  1.0061112e+000	  1.0080691e+000	  1.1240674e+000	  1.9922221e+000	
  1.0002554e+000	  1.0002272e+000	  1.0000309e+000	  1.4153990e+000	  1.9096392e+000	
  1.0002588e+000	  1.0003014e+000	  1.0005734e+000	  1.9817039e+000	  1.1904128e+000	
  1.0002715e+000	  1.0003289e+000	  1.0030202e+000	  1.1005252e+000	  1.9949298e+000	
  1.0002751e+000	  1.0225940e+000	  1.1588267e+000	  1.9312098e+000	  1.3272795e+000	
  1.0002800e+000	  1.0020964e+000	  1.0405488e+000	  1.2159460e+000	  1.9755607e+000	
  1.0002971e+000	  1.0037775e+000	  1.0009979e+000	  1.1022888e+000	  1.9947470e+000	
  1.0002995e+000	  1.0012598e+000	  1.0028876e+000	  1.1776572e+000	  1.9840873e+000	
  1.0002999e+000	  1.0001445e+000	  1.0000715e+000	  1.0084348e+000	  1.9999644e+000	
  1.0003083e+000	  1.0002702e+000	  1.0169932e+000	  1.4628202e+000	  1.8862892e+000	
  1.0003201e+000	  1.0001218e+000	  1.0008046e+000	  1.0230368e+000	  1.9997342e+000	
  1.0003222e+000	  1.0001520e+000	  1.0329353e+000	  1.0312152e+000	  1.9989698e+000	
  1.0003406e+000	  1.0310727e+000	  1.1057178e+000	  1.2353242e+000	  1.9656504e+000	
  1.0003510e+000	  1.0003697e+000	  1.0000439e+000	  1.7047080e+000	  1.7094972e+000	
  1.0003624e+000	  1.0028794e+000	  1.0137921e+000	  1.1465407e+000	  1.9891042e+000	
  1.0003757e+000	  1.0001306e+000	  1.0010903e+000	  1.0094597e+000	  1.9999546e+000	
  1.0003796e+000	  1.0005912e+000	  1.0000518e+000	  1.0047715e+000	  1.9999884e+000	
  1.0003801e+000	  1.0002943e+000	  1.0161572e+000	  1.0404517e+000	  1.9990507e+000	
  1.0003804e+000	  1.0006994e+000	  1.0016029e+000	  1.0003167e+000	  1.9999983e+000	
  1.0003888e+000	  1.1995675e+000	  1.0589429e+000	  1.9660509e+000	  1.1531146e+000	
  1.0003903e+000	  1.0056184e+000	  1.0391878e+000	  1.0588781e+000	  1.9974798e+000	
  1.0004040e+000	  1.0087163e+000	  1.1044173e+000	  1.1906238e+000	  1.9760550e+000	
  1.0004118e+000	  1.0005394e+000	  1.0429235e+000	  1.1957595e+000	  1.9797119e+000	
  1.0004131e+000	  1.0007805e+000	  1.0070932e+000	  1.6453817e+000	  1.7638268e+000	
  1.0004169e+000	  1.0031736e+000	  1.0338524e+000	  1.0802710e+000	  1.9961929e+000	
  1.0004258e+000	  1.0009634e+000	  1.0067112e+000	  1.0715255e+000	  1.9974156e+000	
  1.0004275e+000	  1.0034331e+000	  1.0151875e+000	  1.9354232e+000	  1.3531866e+000	
  1.0004283e+000	  1.0149599e+000	  1.0113592e+000	  1.0112336e+000	  1.9997604e+000	
  1.0004288e+000	  1.0002644e+000	  1.0003294e+000	  1.0072874e+000	  1.9999733e+000	
  1.0004306e+000	  1.0010776e+000	  1.0021696e+000	  1.0195416e+000	  1.9998060e+000	
  1.0004334e+000	  1.0632719e+000	  1.3822291e+000	  1.1876372e+000	  1.9026016e+000	
  1.0004358e+000	  1.0612443e+000	  1.0932701e+000	  1.9383750e+000	  1.3271115e+000	
  1.0004411e+000	  1.0000823e+000	  1.0689095e+000	  1.0243443e+000	  1.9973257e+000	
  1.0004680e+000	  1.0202346e+000	  1.1182632e+000	  1.7429021e+000	  1.6585595e+000	
  1.0004707e+000	  1.0063921e+000	  1.4829427e+000	  1.5330442e+000	  1.6946863e+000	
  1.0004795e+000	  1.0065291e+000	  1.1457693e+000	  1.2579872e+000	  1.9550660e+000	
  1.0004830e+000	  1.0003435e+000	  1.1986899e+000	  1.9791033e+000	  1.0433452e+000	
  1.0004866e+000	  1.0103319e+000	  1.0185617e+000	  1.0810450e+000	  1.9964839e+000	
  1.0005004e+000	  1.0005196e+000	  1.0003246e+000	  1.0138813e+000	  1.9999033e+000	
  1.0005017e+000	  1.1185867e+000	  1.0195158e+000	  1.0006842e+000	  1.9927515e+000	
  1.0005022e+000	  1.0704885e+000	  1.0461628e+000	  1.9894555e+000	  1.1178049e+000	
  1.0005210e+000	  1.1619309e+000	  1.3450458e+000	  1.0087432e+000	  1.9244702e+000	
  1.0005357e+000	  1.0067033e+000	  1.1171496e+000	  1.9929458e+000	  1.0170141e+000	
  1.0005424e+000	  1.0201552e+000	  1.0449468e+000	  1.4566397e+000	  1.8882868e+000	
  1.0005520e+000	  1.0072374e+000	  1.0041000e+000	  1.0035007e+000	  1.9999591e+000	
  1.0005534e+000	  1.0028423e+000	  1.1810796e+000	  1.6575190e+000	  1.7313484e+000	
  1.0005548e+000	  1.0010327e+000	  1.0000659e+000	  1.1576707e+000	  1.9874911e+000	
  1.0005576e+000	  1.0003843e+000	  1.1706851e+000	  1.2243191e+000	  1.9594515e+000	
  1.0005579e+000	  1.0019379e+000	  1.0024558e+000	  1.0086400e+000	  1.9999576e+000	
  1.0005776e+000	  1.0446308e+000	  1.1895284e+000	  1.0175866e+000	  1.9807025e+000	
  1.0005779e+000	  1.0003193e+000	  1.0530700e+000	  1.9684784e+000	  1.2433778e+000	
  1.0005864e+000	  1.0004240e+000	  1.0179252e+000	  1.8948534e+000	  1.4459996e+000	
  1.0005884e+000	  1.0001020e+000	  1.2295187e+000	  1.7623840e+000	  1.6050550e+000	
  1.0005923e+000	  1.0001512e+000	  1.0039499e+000	  1.5053169e+000	  1.8629246e+000	
  1.0005956e+000	  1.0165240e+000	  1.0072809e+000	  1.0527749e+000	  1.9984430e+000	
  1.0005972e+000	  1.1342804e+000	  1.8826707e+000	  1.2982346e+000	  1.3375158e+000	
  1.0006078e+000	  1.0076558e+000	  1.0127910e+000	  1.1985494e+000	  1.9799773e+000	
  1.0006147e+000	  1.0023591e+000	  1.0001941e+000	  1.0007172e+000	  1.9999968e+000	
  1.0006162e+000	  1.0016262e+000	  1.0287844e+000	  1.1053015e+000	  1.9940221e+000	
  1.0006187e+000	  1.0013189e+000	  1.0009141e+000	  1.0535050e+000	  1.9985661e+000	
  1.0006249e+000	  1.0837917e+000	  1.0275848e+000	  1.8921918e+000	  1.4429577e+000	
  1.0006329e+000	  1.0200308e+000	  1.0023002e+000	  1.6341896e+000	  1.7729144e+000	
  1.0006332e+000	  1.0015592e+000	  1.1563659e+000	  1.0826048e+000	  1.9842374e+000	
  1.0006336e+000	  1.0101151e+000	  1.0125410e+000	  1.1059460e+000	  1.9942411e+000	
  1.0006496e+000	  1.0147120e+000	  1.0077427e+000	  1.7263677e+000	  1.6871049e+000	
  1.0006553e+000	  1.0025109e+000	  1.0098583e+000	  1.0030415e+000	  1.9999434e+000	
  1.0006591e+000	  1.0007401e+000	  1.0066683e+000	  1.0508435e+000	  1.9986839e+000	
  1.0006640e+000	  1.0026511e+000	  1.0219078e+000	  1.0158106e+000	  1.9996312e+000	
  1.0006662e+000	  1.1870691e+000	  1.1498194e+000	  1.7834623e+000	  1.5733635e+000	
  1.0006675e+000	  1.0020245e+000	  1.0010251e+000	  1.8752176e+000	  1.4837236e+000	
  1.0006733e+000	  1.0357409e+000	  1.4215468e+000	  1.8414345e+000	  1.3361673e+000	
  1.0006822e+000	  1.0008828e+000	  1.0013312e+000	  1.0521565e+000	  1.9986374e+000	
  1.0006942e+000	  1.0216585e+000	  1.1579361e+000	  1.2300727e+000	  1.9600277e+000	
  1.0006946e+000	  1.0010742e+000	  1.0707815e+000	  1.2386766e+000	  1.9685153e+000	
  1.0006965e+000	  1.1659517e+000	  1.0806970e+000	  1.9782587e+000	  1.0946437e+000	
  1.0007009e+000	  1.0027923e+000	  1.3687188e+000	  1.0274035e+000	  1.9291325e+000	
  1.0007110e+000	  1.0001336e+000	  1.1470687e+000	  1.0152098e+000	  1.9890091e+000	
  1.0007164e+000	  1.0006484e+000	  1.0020394e+000	  1.0003885e+000	  1.9999974e+000	
  1.0007210e+000	  1.2349365e+000	  1.1839863e+000	  1.5065971e+000	  1.8088960e+000	
  1.0007279e+000	  1.0498701e+000	  1.3334726e+000	  1.4002059e+000	  1.8521406e+000	
  1.0007308e+000	  1.0022567e+000	  1.0011790e+000	  1.3533075e+000	  1.9355035e+000	
  1.0007365e+000	  1.0000107e+000	  1.0243146e+000	  1.0402393e+000	  1.9988939e+000	
  1.0007501e+000	  1.0012643e+000	  1.0240441e+000	  1.1480473e+000	  1.9886869e+000	
  1.0007535e+000	  1.0017088e+000	  1.0014604e+000	  1.4112939e+000	  1.9114997e+000	
  1.0007556e+000	  1.0009945e+000	  1.0334335e+000	  1.0864915e+000	  1.9956906e+000	
  1.0007622e+000	  1.1741077e+000	  1.6976406e+000	  1.6375034e+000	  1.2767182e+000	
  1.0007723e+000	  1.0072072e+000	  1.2139701e+000	  1.9764529e+000	  1.0265315e+000	
  1.0007799e+000	  1.0016449e+000	  1.0020714e+000	  1.0091722e+000	  1.9999541e+000	
  1.0007870e+000	  1.0004991e+000	  1.0046712e+000	  1.2120900e+000	  1.9772385e+000	
  1.0007923e+000	  1.0017204e+000	  1.0137977e+000	  1.9984990e+000	  1.0529690e+000	
  1.0007968e+000	  1.0054976e+000	  1.0202217e+000	  1.0345273e+000	  1.9991837e+000	
  1.0008018e+000	  1.0006304e+000	  1.2062562e+000	  1.4965538e+000	  1.8431439e+000	
  1.0008059e+000	  1.0003453e+000	  1.0159047e+000	  1.0097790e+000	  1.9998253e+000	
  1.0008062e+000	  1.0070051e+000	  1.0021485e+000	  1.0826131e+000	  1.9965544e+000	
  1.0008155e+000	  1.0311635e+000	  1.1245710e+000	  1.3966075e+000	  1.9089624e+000	
  1.0008385e+000	  1.0172735e+000	  1.0121208e+000	  1.2377835e+000	  1.9710886e+000	
  1.0008491e+000	  1.0220154e+000	  1.0358871e+000	  1.1432219e+000	  1.9887943e+000	
  1.0008514e+000	  1.0006444e+000	  1.0035898e+000	  1.0018570e+000	  1.9999913e+000	
  1.0008549e+000	  1.0201453e+000	  1.6233905e+000	  1.3390132e+000	  1.7043066e+000	
  1.0008580e+000	  1.0008420e+000	  1.1303640e+000	  1.0607654e+000	  1.9896016e+000	
  1.0008713e+000	  1.0024162e+000	  1.0005016e+000	  1.0201585e+000	  1.9997934e+000	
  1.0008758e+000	  1.2451062e+000	  1.9652157e+000	  1.0755627e+000	  1.0507058e+000	
  1.0008785e+000	  1.0593715e+000	  1.0249022e+000	  1.9121711e+000	  1.4047197e+000	
  1.0008805e+000	  1.0021603e+000	  1.1574302e+000	  1.2072080e+000	  1.9655440e+000	
  1.0008852e+000	  1.0023101e+000	  1.1651957e+000	  1.1801256e+000	  1.9696696e+000	
  1.0009024e+000	  1.0024923e+000	  1.8275670e+000	  1.5496764e+000	  1.1139373e+000	
  1.0009054e+000	  1.0001516e+000	  1.0292310e+000	  1.8341511e+000	  1.5507601e+000	
  1.0009182e+000	  1.0282435e+000	  1.0634623e+000	  1.0632197e+000	  1.9955789e+000	
  1.0009230e+000	  1.0004323e+000	  1.0009747e+000	  1.0018792e+000	  1.9999972e+000	
  1.0009273e+000	  1.0017818e+000	  1.0023137e+000	  1.0135753e+000	  1.9999032e+000	
  1.0009281e+000	  1.1835051e+000	  1.3683050e+000	  1.4281829e+000	  1.8045718e+000	
  1.0009441e+000	  1.0058790e+000	  1.0042090e+000	  1.0003752e+000	  1.9999733e+000	
  1.0009699e+000	  1.0000969e+000	  1.0032766e+000	  1.0020024e+000	  1.9999922e+000	
  1.0009726e+000	  1.0064278e+000	  1.0753354e+000	  1.9916394e+000	  1.1045636e+000	
  1.0009828e+000	  1.0117029e+000	  1.0015806e+000	  1.2764375e+000	  1.9609588e+000	
  1.0009938e+000	  1.0012999e+000	  1.0002919e+000	  1.0293487e+000	  1.9995679e+000	
  1.0010009e+000	  1.0002920e+000	  1.0022682e+000	  1.0008842e+000	  1.9999965e+000	
  1.0010169e+000	  1.0000110e+000	  1.1498701e+000	  1.9790209e+000	  1.1380437e+000	
  1.0010188e+000	  1.0070114e+000	  1.0063560e+000	  1.0123680e+000	  1.9998782e+000	
  1.0010203e+000	  1.0004088e+000	  1.0033241e+000	  1.9074955e+000	  1.4200473e+000	
  1.0010211e+000	  1.0210043e+000	  1.3154071e+000	  1.9446922e+000	  1.0873657e+000	
  1.0010291e+000	  1.0013412e+000	  1.0183041e+000	  1.1501981e+000	  1.9884850e+000	
  1.0010358e+000	  1.0053584e+000	  1.0172174e+000	  1.0594679e+000	  1.9980668e+000	
  1.0010535e+000	  1.0004853e+000	  1.0000784e+000	  1.0004020e+000	  1.9999992e+000	
  1.0010573e+000	  1.0017637e+000	  1.0042842e+000	  1.1227746e+000	  1.9924232e+000	
  1.0010590e+000	  1.0002095e+000	  1.0019905e+000	  1.1402850e+000	  1.9901086e+000	
  1.0010789e+000	  1.0008155e+000	  1.0136578e+000	  1.6295653e+000	  1.7768264e+000	
  1.0010815e+000	  1.0009225e+000	  1.0077903e+000	  1.0005337e+000	  1.9999685e+000	
  1.0010854e+000	  1.0035035e+000	  1.0038094e+000	  1.0152762e+000	  1.9998693e+000	
  1.0010871e+000	  1.0015413e+000	  1.0013489e+000	  1.0043057e+000	  1.9999880e+000	
  1.0011112e+000	  1.1573262e+000	  1.4260433e+000	  1.5024188e+000	  1.7357375e+000	
  1.0011196e+000	  1.0006991e+000	  1.0041463e+000	  1.0030813e+000	  1.9999858e+000	
  1.0011202e+000	  1.0005969e+000	  1.6517061e+000	  1.0540190e+000	  1.7565444e+000	
  1.0011282e+000	  1.0060573e+000	  1.0037609e+000	  1.0175676e+000	  1.9998196e+000	
  1.0011334e+000	  1.0005885e+000	  1.0019676e+000	  1.0057409e+000	  1.9999808e+000	
  1.0011471e+000	  1.0006677e+000	  1.0027526e+000	  1.9989833e+000	  1.0449790e+000	
  1.0011539e+000	  1.2660779e+000	  1.0500165e+000	  1.3236806e+000	  1.9066038e+000	
  1.0011601e+000	  1.0046144e+000	  1.0131330e+000	  1.1618309e+000	  1.9867196e+000	
  1.0011714e+000	  1.0048882e+000	  1.2240789e+000	  1.9446059e+000	  1.2397563e+000	
  1.0012167e+000	  1.0027355e+000	  1.0017232e+000	  1.0088532e+000	  1.9999548e+000	
  1.0012243e+000	  1.1220380e+000	  1.0200948e+000	  1.9362610e+000	  1.3288112e+000	
  1.0012357e+000	  1.0001529e+000	  1.0011161e+000	  1.1674582e+000	  1.9858778e+000	
  1.0012510e+000	  1.0017162e+000	  1.0017243e+000	  1.0335581e+000	  1.9994330e+000	
  1.0012563e+000	  1.1317563e+000	  1.1200964e+000	  1.9307157e+000	  1.3193490e+000	
  1.0012726e+000	  1.0016473e+000	  1.0042549e+000	  1.2476200e+000	  1.9688456e+000	
  1.0012750e+000	  1.0006013e+000	  1.1525996e+000	  1.0007412e+000	  1.9882868e+000	
  1.0012867e+000	  1.0164791e+000	  1.0578632e+000	  1.9965972e+000	  1.0563254e+000	
  1.0012895e+000	  1.0111598e+000	  1.2286848e+000	  1.7534339e+000	  1.6163719e+000	
  1.0012927e+000	  1.0020989e+000	  1.0390842e+000	  1.1690713e+000	  1.9848255e+000	
  1.0013006e+000	  1.0004845e+000	  1.0420934e+000	  1.1666961e+000	  1.9851084e+000	
  1.0013040e+000	  1.1222375e+000	  1.1362711e+000	  1.1436150e+000	  1.9725540e+000	
  1.0013233e+000	  1.0007135e+000	  1.0009669e+000	  1.8955102e+000	  1.4450375e+000	
  1.0013288e+000	  1.0020469e+000	  1.0141070e+000	  1.0613397e+000	  1.9980143e+000	
  1.0013301e+000	  1.0066440e+000	  1.0049064e+000	  1.9851004e+000	  1.1717767e+000	
  1.0013318e+000	  1.0196875e+000	  1.0082813e+000	  1.1905060e+000	  1.9814528e+000	
  1.0013389e+000	  1.0014059e+000	  1.0294856e+000	  1.4682146e+000	  1.8831206e+000	
  1.0013921e+000	  1.0053245e+000	  1.1187986e+000	  1.8242794e+000	  1.5535522e+000	
  1.0013944e+000	  1.0006019e+000	  1.0010817e+000	  1.0021181e+000	  1.9999960e+000	
  1.0014278e+000	  1.0234336e+000	  1.0027825e+000	  1.0006468e+000	  1.9997203e+000	
  1.0014387e+000	  1.0012323e+000	  1.1436953e+000	  1.9583395e+000	  1.2468470e+000	
  1.0014482e+000	  1.0018239e+000	  1.0013389e+000	  1.3161707e+000	  1.9486985e+000	
  1.0014544e+000	  1.0006097e+000	  1.2619678e+000	  1.4440353e+000	  1.8568565e+000	
  1.0014719e+000	  1.0013685e+000	  1.0089198e+000	  1.9243872e+000	  1.3813459e+000	
  1.0014871e+000	  1.0013380e+000	  1.1671838e+000	  1.4806423e+000	  1.8608301e+000	
  1.0015263e+000	  1.0000805e+000	  1.0097022e+000	  1.0514930e+000	  1.9986251e+000	
  1.0015356e+000	  1.1486097e+000	  1.2693586e+000	  1.9470362e+000	  1.0920935e+000	
  1.0015395e+000	  1.0024919e+000	  1.0289795e+000	  1.0280421e+000	  1.9991823e+000	
  1.0015401e+000	  1.0018782e+000	  1.0005790e+000	  1.1038627e+000	  1.9945885e+000	
  1.0015532e+000	  1.0013626e+000	  1.0039590e+000	  1.0038334e+000	  1.9999827e+000	
  1.0015540e+000	  1.1299893e+000	  1.0168642e+000	  1.6055654e+000	  1.7849245e+000	
  1.0015795e+000	  1.0351087e+000	  1.4122071e+000	  1.5675771e+000	  1.7118331e+000	
  1.0015806e+000	  1.0008823e+000	  1.0021014e+000	  1.1537860e+000	  1.9881003e+000	
  1.0015857e+000	  1.0004846e+000	  1.0089972e+000	  1.9993074e+000	  1.0360699e+000	
  1.0016448e+000	  1.0016739e+000	  1.1401664e+000	  1.0677482e+000	  1.9878047e+000	
  1.0016509e+000	  1.0042748e+000	  1.0104617e+000	  1.8864166e+000	  1.4627475e+000	
  1.0016588e+000	  1.0204084e+000	  1.0068072e+000	  1.0178325e+000	  1.9996081e+000	
  1.0016818e+000	  1.0001253e+000	  1.0044797e+000	  1.1845443e+000	  1.9828125e+000	
  1.0017059e+000	  1.0020877e+000	  1.0000341e+000	  1.1349265e+000	  1.9908519e+000	
  1.0017198e+000	  1.0010585e+000	  1.1546094e+000	  1.3112438e+000	  1.9376669e+000	
  1.0017359e+000	  1.0143861e+000	  1.8727487e+000	  1.2288591e+000	  1.4309561e+000	
  1.0017387e+000	  1.0036133e+000	  1.0993260e+000	  1.4617968e+000	  1.8813978e+000	
  1.0017492e+000	  1.0089787e+000	  1.0049199e+000	  1.0298933e+000	  1.9994991e+000	
  1.0017505e+000	  1.0734364e+000	  1.0264759e+000	  1.9961960e+000	  1.0386853e+000	
  1.0017514e+000	  1.0039532e+000	  1.0346414e+000	  1.4984751e+000	  1.8662008e+000	
  1.0017584e+000	  1.0011500e+000	  1.0079582e+000	  1.1898803e+000	  1.9817727e+000	
  1.0017598e+000	  1.0000310e+000	  1.0025543e+000	  1.0230551e+000	  1.9997294e+000	
  1.0017640e+000	  1.0038071e+000	  1.0027774e+000	  1.0049345e+000	  1.9999752e+000	
  1.0017700e+000	  1.0023956e+000	  1.0277973e+000	  1.1478292e+000	  1.9886177e+000	
  1.0017724e+000	  1.5988434e+000	  1.5745051e+000	  1.0539251e+000	  1.5553552e+000	
  1.0018073e+000	  1.0030349e+000	  1.0002487e+000	  1.9882350e+000	  1.1529022e+000	
  1.0018084e+000	  1.0113332e+000	  1.0026215e+000	  1.0241021e+000	  1.9996402e+000	
  1.0018149e+000	  1.0000706e+000	  1.0425753e+000	  1.2049526e+000	  1.9778438e+000	
  1.0018216e+000	  1.0979838e+000	  1.3263509e+000	  1.8467670e+000	  1.4085053e+000	
  1.0018368e+000	  1.1058207e+000	  1.2284140e+000	  1.0585955e+000	  1.9660187e+000	
  1.0018441e+000	  1.0076541e+000	  1.9673293e+000	  1.1758414e+000	  1.1824606e+000	
  1.0018457e+000	  1.0195703e+000	  1.7832437e+000	  1.5415811e+000	  1.3046847e+000	
  1.0018659e+000	  1.0030648e+000	  1.0939129e+000	  1.1189028e+000	  1.9884481e+000	
  1.0018756e+000	  1.0048934e+000	  1.0491371e+000	  1.9727186e+000	  1.2266641e+000	
  1.0018885e+000	  1.0024459e+000	  1.0008343e+000	  1.1904306e+000	  1.9816955e+000	
  1.0018893e+000	  1.0160606e+000	  1.5609252e+000	  1.5715163e+000	  1.5987241e+000	
  1.0019058e+000	  1.0037213e+000	  1.1149804e+000	  1.0511929e+000	  1.9920390e+000	
  1.0019176e+000	  1.0067430e+000	  1.2534441e+000	  1.6634042e+000	  1.7039971e+000	
  1.0019191e+000	  1.0098780e+000	  1.0260822e+000	  1.8879680e+000	  1.4590547e+000	
  1.0019255e+000	  1.0887177e+000	  1.3617374e+000	  1.5696395e+000	  1.7326543e+000	
  1.0019304e+000	  1.0031453e+000	  1.0569215e+000	  1.3878957e+000	  1.9199365e+000	
  1.0019503e+000	  1.0110839e+000	  1.0036634e+000	  1.0077783e+000	  1.9998997e+000	
  1.0019677e+000	  1.0296504e+000	  1.1286292e+000	  1.8511176e+000	  1.5081047e+000	
  1.0019701e+000	  1.0003718e+000	  1.0007844e+000	  1.1173244e+000	  1.9930913e+000	
  1.0020090e+000	  1.0011852e+000	  1.0009005e+000	  1.0243505e+000	  1.9997004e+000	
  1.0020103e+000	  1.0012271e+000	  1.0113562e+000	  1.2065895e+000	  1.9783590e+000	
