# Version=5
# Problem=UF11
# NumberOfVariables=30
# NumberOfObjectives=5
# NumberOfConstraints=0
# Variable.1.Definition=RealVariable(-1.773,1.403)
# Variable.2.Definition=RealVariable(-1.846,1.562)
# Variable.3.Definition=RealVariable(-1.053,2.009)
# Variable.4.Definition=RealVariable(-2.37,0.976)
# Variable.5.Definition=RealVariable(-1.603,1.49)
# Variable.6.Definition=RealVariable(-1.878,1.334)
# Variable.7.Definition=RealVariable(-1.677,1.074)
# Variable.8.Definition=RealVariable(-0.935,2.354)
# Variable.9.Definition=RealVariable(-1.891,1.462)
# Variable.10.Definition=RealVariable(-0.964,2.372)
# Variable.11.Definition=RealVariable(-0.885,2.267)
# Variable.12.Definition=RealVariable(-1.69,1.309)
# Variable.13.Definition=RealVariable(-2.235,0.842)
# Variable.14.Definition=RealVariable(-1.541,1.665)
# Variable.15.Definition=RealVariable(-0.72,2.476)
# Variable.16.Definition=RealVariable(0.0,1.0)
# Variable.17.Definition=RealVariable(0.0,1.0)
# Variable.18.Definition=RealVariable(0.0,1.0)
# Variable.19.Definition=RealVariable(0.0,1.0)
# Variable.20.Definition=RealVariable(0.0,1.0)
# Variable.21.Definition=RealVariable(0.0,1.0)
# Variable.22.Definition=RealVariable(0.0,1.0)
# Variable.23.Definition=RealVariable(0.0,1.0)
# Variable.24.Definition=RealVariable(0.0,1.0)
# Variable.25.Definition=RealVariable(0.0,1.0)
# Variable.26.Definition=RealVariable(0.0,1.0)
# Variable.27.Definition=RealVariable(0.0,1.0)
# Variable.28.Definition=RealVariable(0.0,1.0)
# Variable.29.Definition=RealVariable(0.0,1.0)
# Variable.30.Definition=RealVariable(0.0,1.0)
# Objective.1.Definition=Minimize
# Objective.2.Definition=Minimize
# Objective.3.Definition=Minimize
# Objective.4.Definition=Minimize
# Objective.5.Definition=Minimize
# ExcludeVariables=true
1.0005361 1.0554617 1.0189968 1.3157963 1.947014
1.0005384 1.0037035 1.0020937 1.3184467 1.9479311
1.0005453 1.0048682 1.0352882 1.0038856 1.9993576
1.0005546 1.0301207 1.0838351 1.0095726 1.9959781
1.0005621 1.0002533 1.1867928 1.4167208 1.8896358
1.0005676 1.0002986 1.0015682 1.0103642 1.9999449
1.0005857 1.2906688 1.1443395 1.9110861 1.2541644
1.0005865 1.0065095 1.0088318 1.4221982 1.906437
1.0005956 1.0228069 1.1008178 1.9873133 1.1205307
1.0005982 1.0004389 1.0002148 1.0505901 1.9987192
1.0006205 1.0384431 1.1500081 1.0823509 1.9844987
1.0006223 1.0112936 1.0155991 1.9082013 1.41809
1.0006311 1.0437651 1.0867303 1.0298517 1.9948221
1.0006486 1.0018886 1.0624447 1.0246994 1.9977408
1.0006504 1.0003593 1.0019377 1.2906919 1.9568145
1.0006577 1.0005382 1.0141164 1.0005796 1.9998998
1.0006599 1.0009039 1.0152775 1.969982 1.2426939
1.0007106 1.0004818 1.001279 1.0243702 1.9997018
1.0007149 1.0005166 1.0001289 1.0006197 1.9999994
1.0007159 1.0056265 1.0096416 1.0362971 1.9992784
1.0007209 1.0004961 1.0005989 1.0450147 1.9989858
1.0007306 1.0004575 1.0012673 1.0370091 1.9993138
1.0007438 1.0012959 1.043044 1.0311952 1.9985849
1.0007539 1.0020024 1.0178909 1.5715561 1.8203651
1.0007617 1.0068494 1.0734512 1.6589296 1.7485781
1.0007634 1.0018003 1.0082555 1.9991506 1.0403242
1.000767 1.0016179 1.0043963 1.0248289 1.9996804
1.0007703 1.0075121 1.0868564 1.3894786 1.9168998
1.0007749 1.0056647 1.0482711 1.0993709 1.9938625
1.0007756 1.0054912 1.3668673 1.2268547 1.9021721
1.0007765 1.0133264 1.1711955 1.9097234 1.3780439
1.0007791 1.0249436 1.2042459 1.606734 1.7678116
1.00078 1.0005662 1.0004751 1.0420752 1.9991139
1.0008077 1.0019695 1.002447 1.0202318 1.9997901
1.0008183 1.0010858 1.0079139 1.6020612 1.7984096
1.0008252 1.2727204 1.6872262 1.6399512 1.2092976
1.0008256 1.0037588 1.0044896 1.0537448 1.9985372
1.000835 1.0023839 1.0147569 1.0300047 1.9994376
1.0008453 1.0005673 1.0001031 1.0016848 1.9999981
1.0008515 1.0001046 1.0032897 1.0131302 1.999908
1.0008577 1.0733035 1.405956 1.7032841 1.5789793
1.0008855 1.0049442 1.0080652 1.7725218 1.6349172
1.0008863 1.0087217 1.0373294 1.0695003 1.9968447
1.0008888 1.0047458 1.4149937 1.8591615 1.2993299
1.0008914 1.0291517 1.32529 1.8788997 1.3476653
1.0008997 1.0052179 1.0310922 1.047854 1.9983563
1.0009152 1.0106782 1.0043241 1.187173 1.982259
1.0009428 1.0033134 1.0325203 1.1480357 1.9884412
1.0009574 1.0017665 1.0433092 1.7982901 1.6007106
1.0009663 1.0116961 1.0710337 1.9198005 1.3857246
1.000977 1.0113968 1.3667583 1.0311557 1.9297241
1.0009943 1.0717219 1.0119224 1.0689804 1.9949646
1.0009955 1.0108089 1.0665948 1.723101 1.6874389
1.0010014 1.003069 1.02737 1.9676642 1.2507318
1.0010045 1.0031295 1.2415121 1.8709743 1.4278609
1.0010226 1.3186594 1.1249035 1.7214291 1.6019919
1.0010367 1.000518 1.0067872 1.3626781 1.931889
1.0010458 1.0022826 1.0014861 1.2509389 1.9679985
1.0010479 1.0154005 1.0396296 1.563821 1.8248013
1.0010586 1.0041015 1.0973885 1.3957819 1.9131562
1.0010593 1.0076048 1.014816 1.9352537 1.3535845
1.0010751 1.0007466 1.2568675 1.0040042 1.9664374
1.0010823 1.0000697 1.0008811 1.0049152 1.9999869
1.0010931 1.0043554 1.023541 1.2031065 1.9788633
1.0010962 1.0005654 1.0184087 1.8403897 1.5416685
1.0010984 1.0824879 1.8069124 1.23952 1.5335889
1.0011036 1.0413068 1.0991896 1.987227 1.1176299
1.0011129 1.0169908 1.8310609 1.5308739 1.1649871
1.0011135 1.0007837 1.0905082 1.6808208 1.7268352
1.0011249 1.0028874 1.0802431 1.783797 1.6158033
1.0011305 1.0313142 1.0764452 1.0716556 1.9940019
1.0011324 1.0201554 1.3532759 1.1918474 1.9154142
1.001148 1.0303294 1.0625089 1.0119129 1.9975117
1.0011577 1.0008568 1.0033278 1.0007434 1.9999931
1.0011711 1.0013877 1.0044418 1.0339869 1.9994108
1.0012108 1.002502 1.1039056 1.0566252 1.99297
1.001215 1.0002604 1.0010833 1.0078729 1.9999676
1.0012164 1.0007008 1.0157732 1.2439278 1.9696641
1.0012335 1.0042965 1.0041467 1.0130602 1.9998961
1.0012655 1.0000336 1.0024889 1.3850484 1.9228921
1.0012745 1.0019098 1.0046647 1.5721782 1.8201128
1.0012788 1.0213822 1.1841747 1.1094611 1.9765445
1.0012914 1.007421 1.0308421 1.2191949 1.9751644
1.0013016 1.0060914 1.0010357 1.0643578 1.9979069
1.0013073 1.1164047 1.3091257 1.759318 1.5606476
1.0013221 1.0051766 1.0068693 1.0111629 1.9998998
1.0013236 1.0007956 1.0000833 1.0035931 1.9999923
1.0013357 1.0682932 1.0132646 1.0228626 1.9973142
1.0013401 1.0049059 1.0018686 1.9722491 1.2338854
1.0013446 1.0005261 1.0272465 1.0091869 1.9995855
1.0013464 1.000548 1.1201543 1.1245046 1.984916
1.0013638 1.0017706 1.034761 1.9530862 1.3006881
1.0014372 1.0018312 1.0439437 1.0448652 1.9980234
1.0014431 1.0038574 1.3456737 1.9324922 1.104647
1.0014605 1.0011285 1.0141661 1.0329156 1.999356
1.001474 1.001023 1.2335111 1.1288388 1.963779
1.0014771 1.0037393 1.0398293 1.0156391 1.999076
1.0015143 1.0010358 1.0703766 1.0406647 1.9966896
1.001518 1.0017492 1.132027 1.1002193 1.9861641
1.0015209 1.0087001 1.0159839 1.0250408 1.9995196
1.0015426 1.0039327 1.0073047 1.8988858 1.4381017
1.0015528 1.4206233 1.1262668 1.8201682 1.3666803
1.0015662 1.0022572 1.0037753 1.7156178 1.6984764
1.0015666 1.0077694 1.0147011 1.9982336 1.0570147
1.0015766 1.0131802 1.1061934 1.0638937 1.9922018
1.0015767 1.0030421 1.0441215 1.8419844 1.5376837
1.0015788 1.0010114 1.0010338 1.0207465 1.9997825
1.001586 1.002724 1.0253556 1.0953357 1.9951172
1.0016015 1.0262814 1.1195502 1.2914144 1.9487318
1.0016112 1.0026843 1.0059904 1.1688174 1.9856242
1.0016224 1.026772 1.183774 1.9051782 1.382309
1.0016252 1.0024124 1.0046015 1.0958674 1.9953792
1.0016376 1.0158698 1.0134935 1.0631876 1.9977829
1.0016548 1.0029224 1.003117 1.0020667 1.9999874
1.0016577 1.0038191 1.0335205 1.0326206 1.9988969
1.0016634 1.4591546 1.0838936 1.782728 1.4116711
1.001664 1.0127888 1.0023786 1.2204376 1.9753129
1.0016856 1.0002323 1.00448 1.9947234 1.1024813
1.0016937 1.0012161 1.001768 1.1281905 1.9917458
1.0017234 1.010778 1.0064789 1.0408299 1.9990855
1.0017238 1.0492161 1.3522586 1.7617974 1.5414364
1.0017489 1.0113372 1.0318713 1.0186092 1.9992529
1.0017492 1.3312902 1.6696154 1.6172673 1.2466576
1.0017516 1.0111212 1.0119166 1.8919587 1.4518195
1.0017539 1.0001411 1.0240232 1.0297887 1.9992659
1.0017559 1.0007434 1.0021409 1.043794 1.9990365
1.0017618 1.0013843 1.0320981 1.4061395 1.9132444
1.0017794 1.0107481 1.0020642 1.0597665 1.9981508
1.0017807 1.0102873 1.0680542 1.0093102 1.9975836
1.0017976 1.0032617 1.2133663 1.2665658 1.9398955
1.0018367 1.0019239 1.0132055 1.03648 1.9992436
1.0018393 1.0056806 1.0104448 1.2146678 1.976613
1.0018436 1.1068319 1.1684563 1.0785261 1.9767495
1.001852 1.0096506 1.1936187 1.5929587 1.7815467
1.001861 1.0181976 1.0320633 1.3280365 1.9439435
1.0018695 1.0004429 1.0027809 1.3584904 1.9335273
1.0018807 1.0063889 1.2938882 1.9551854 1.034731
1.0019147 1.0003814 1.5443226 1.834393 1.0865872
1.0019307 1.0172853 1.0374209 1.8754088 1.4816187
1.0019406 1.216448 1.0018341 1.5204072 1.8260263
1.0019432 1.0126812 1.0244742 1.0294967 1.9991829
1.0019523 1.0059913 1.0039715 1.0933129 1.995609
1.0019574 1.2322335 1.1487769 1.2358441 1.9318298
1.0019624 1.0035118 1.0045446 1.2125432 1.9771328
1.0019654 1.0034157 1.0007948 1.8043016 1.5942077
1.001971 1.0002504 1.0198748 1.0194477 1.9996113
1.0019736 1.0055027 1.1725966 1.3696168 1.9129949
1.0019941 1.0142228 1.5808266 1.249972 1.7745632
1.0020123 1.0278559 1.1660654 1.7134892 1.680129
1.002035 1.1652862 1.0135104 1.3896769 1.905895
1.0020663 1.0590355 1.1563816 1.3612277 1.9173712
1.0020989 1.0340758 1.080404 1.1441717 1.9856897
1.0021325 1.0002605 1.0086095 1.0300349 1.9995095
1.0021331 1.0004269 1.011333 1.0652998 1.997799
1.0021412 1.0126476 1.0226147 1.6901998 1.7231517
1.0021412 1.0106233 1.075888 1.111864 1.9907623
1.002184 1.021853 1.0242929 1.9724349 1.2308633
1.0021923 1.0173204 1.0098687 1.065335 1.9976618
1.002205 1.0017052 1.0006684 1.2636063 1.9646261
1.0022079 1.0049962 1.3893666 1.4247878 1.8172632
1.0022088 1.0012985 1.1155032 1.150695 1.9818062
1.0022154 1.0110667 1.0079634 1.1198552 1.9926953
1.002216 1.0013172 1.007149 1.0073895 1.9999438
1.0022204 1.0169104 1.1319613 1.9889811 1.0648979
1.0022237 1.0014338 1.0071525 1.2525443 1.9675553
1.0022274 1.0708885 1.1381391 1.9828881 1.0990879
1.0022297 1.0046213 1.1512631 1.1940929 1.9692374
1.0022318 1.0033829 1.0573446 1.702975 1.7088874
1.0022549 1.0003354 1.0186455 1.296388 1.9548829
1.0022654 1.0013558 1.0030072 1.0016343 1.9999907
1.0022876 1.0026354 1.1656847 1.0507806 1.9848643
1.0023146 1.0024085 1.0109864 1.4095999 1.912193
1.0023317 1.0212368 1.5083778 1.132152 1.8506653
1.0023368 1.0202048 1.0185489 1.2044758 1.9784845
1.0023603 1.0127361 1.0419417 1.2990534 1.9532262
1.0023618 1.0119324 1.034748 1.0288473 1.9989056
1.0023661 1.0003207 1.0013809 1.2543863 1.9670988
1.0023718 1.1563727 1.1441561 1.9143061 1.3446814
1.0023963 1.0005644 1.0142978 1.0011967 1.999894
1.0023969 1.0030925 1.0450359 1.2148792 1.9755939
1.0024015 1.0001389 1.0092115 1.9879434 1.1545222
1.0024047 1.0076721 1.0136776 1.9366186 1.3499913
1.0024049 1.0004841 1.0336765 1.028695 1.9990178
1.0024155 1.0045704 1.0142201 1.0235346 1.9996085
1.0024863 1.0004772 1.0148059 1.7688716 1.6392268
1.0024876 1.0041948 1.0125898 1.7409612 1.6714121
1.0024878 1.0089318 1.0060095 1.3109258 1.9503699
1.0024906 1.1388727 1.4529917 1.1222755 1.8720983
1.0024943 1.0278875 1.0530554 1.1275008 1.9900226
1.0025064 1.2033751 1.5587802 1.2052074 1.7773589
1.0025183 1.0845458 1.3700123 1.1135813 1.9181698
1.0025185 1.0055867 1.0491921 1.3346815 1.9410265
1.0025206 1.0393937 1.7397105 1.5855907 1.3291711
1.0025225 1.001943 1.0079826 1.0272492 1.9995917
1.0025279 1.0035809 1.1117849 1.6496627 1.7519463
1.002545 1.0003033 1.006781 1.0311799 1.9994875
1.0025528 1.0162734 1.0504368 1.0209667 1.9983713
1.0025662 1.0195459 1.0044753 1.0994505 1.9948371
1.002571 1.0014779 1.3411642 1.3212385 1.8834048
1.0025734 1.0186929 1.0341152 1.0381204 1.9985124
1.00262 1.0106574 1.1686355 1.0403055 1.9847929
1.0026332 1.0100103 1.0097396 1.1068717 1.9941712
1.0026588 1.0054145 1.0744912 1.0618198 1.9952854
1.0026746 1.0052908 1.0125091 1.0038716 1.9998967
1.0026944 1.1807379 1.6613098 1.4857995 1.5422128
1.0027314 1.0437555 1.0408421 1.3332611 1.9409288
1.0027555 1.0052024 1.0063838 1.2072188 1.9782561
1.0027772 1.0010928 1.0048691 1.3226289 1.9465083
1.0027793 1.0007417 1.1512284 1.3693876 1.916883
1.002783 1.0009594 1.011858 1.0922189 1.9956638
1.0028009 1.0417908 1.2734976 1.9204085 1.2762119
1.0028212 1.0003244 1.000162 1.4593615 1.8882449
1.0028506 1.0025136 1.0545278 1.6775089 1.7334807
1.0028628 1.0003205 1.1543401 1.11584 1.9811992
1.0028724 1.0103565 1.0317319 1.9604084 1.2765741
1.0028813 1.0012247 1.0955999 1.0280169 1.9950206
1.0028889 1.000575 1.1399518 1.1366807 1.9806749
1.0028905 1.2930986 1.5988342 1.7233021 1.1797681
1.0028971 1.0042266 1.0005007 1.0053243 1.9999726
1.0029565 1.0135396 1.0093664 1.035351 1.999235
1.0029688 1.0093518 1.0015369 1.6836984 1.7296971
1.0029706 1.0052294 1.0561154 1.253016 1.9658146
1.0029744 1.0138484 1.1970495 1.8364302 1.5112293
1.0029886 1.0031507 1.0005858 1.8954511 1.4451384
1.0029965 1.001129 1.0041741 1.165618 1.986176
1.003002 1.0232182 1.0565532 1.1310743 1.9894813
1.003084 1.0010671 1.0230062 1.1186203 1.9926678
1.003085 1.0676815 1.0262334 1.0642987 1.9952825
1.0030863 1.0158396 1.0488211 1.9513363 1.3038345
1.0030932 1.3793703 1.7460291 1.2080995 1.5061659
1.0031108 1.180573 1.4360517 1.3567806 1.8061949
1.0031138 1.0792034 1.3740544 1.4363582 1.8144888
1.003134 1.0007721 1.072208 1.0934904 1.992993
1.0031416 1.0636304 1.0652598 1.812267 1.5761117
1.0031684 1.0040836 1.001911 1.0616678 1.9980815
1.0032039 1.062201 1.1629355 1.5356024 1.8262584
1.0032274 1.0325835 1.0519921 1.3647507 1.9290757
1.0032372 1.022641 1.5663977 1.1484969 1.8103205
1.0032463 1.001471 1.3324704 1.0999151 1.9377994
1.0032509 1.0251066 1.0359135 1.1329295 1.990151
1.0032537 1.019088 1.0948014 1.2626313 1.9600326
1.0032748 1.0033783 1.0454277 1.0223317 1.9987069
1.0032952 1.0052664 1.0972946 1.0678054 1.9929238
1.0033103 1.0931047 1.0373467 1.0748597 1.9921299
1.0033483 1.0038651 1.0280557 1.2638471 1.9641428
1.0033675 1.0037181 1.2308611 1.9647242 1.1264328
1.0033984 1.0027412 1.0168026 1.1015923 1.9946746
1.0034145 1.0034396 1.0443984 1.273574 1.9608135
1.0034666 1.3951403 1.7928214 1.3870097 1.2559491
1.0034842 1.0223045 1.0796154 1.3784478 1.9219159
1.0034896 1.1038621 1.4926016 1.6558785 1.5624656
1.0035155 1.0029306 1.0069351 1.0157997 1.9998407
1.0035313 1.0054193 1.0122961 1.0348695 1.9992953
1.0035453 1.1050549 1.1668447 1.2956998 1.934706
1.0035467 1.0290932 1.0227063 1.0478379 1.9981668
1.0035663 1.0045104 1.518118 1.8541814 1.0435306
1.0035863 1.0020768 1.3190213 1.0754795 1.9447281
1.0035897 1.0095725 1.5082545 1.6720318 1.5384665
1.0036073 1.0624001 1.0194059 1.0618875 1.995935
1.0036151 1.1280314 1.5154585 1.8270186 1.1842219
1.0036217 1.0015804 1.0148812 1.1328598 1.9910152
1.0036294 1.0021646 1.096987 1.2513989 1.9630027
1.003636 1.001643 1.0035666 1.0378653 1.9992685
1.0036439 1.0214459 1.218022 1.0420928 1.974793
1.0036455 1.0138151 1.190174 1.3363074 1.9222402
1.0036942 1.0195323 1.0395579 1.1838047 1.9819653
1.0037208 1.2677579 1.1358416 1.2133838 1.9296807
1.0037313 1.4151387 1.2143512 1.8081734 1.3585462
1.0037744 1.0004 1.0129509 1.1945452 1.9808007
1.003785 1.0117588 1.7886892 1.2959114 1.5387516
1.0038014 1.0019536 1.0164874 1.3606969 1.9325276
1.0038332 1.0025006 1.0070704 1.070512 1.9974754
1.0038401 1.0043682 1.008188 1.0052596 1.9999357
1.0038417 1.006731 1.0175128 1.0058588 1.9997994
1.0038469 1.0137557 1.2008964 1.1487224 1.968152
1.0038601 1.0528589 1.3015237 1.0255182 1.9516424
1.0038683 1.0064471 1.4570154 1.1571242 1.8754384
1.0038694 1.0008961 1.0111628 1.2461773 1.9691524
1.0038801 1.0083408 1.0259768 1.8071954 1.5896407
1.0038917 1.0194249 1.0602123 1.4979172 1.8649049
1.0038919 1.0022549 1.1055456 1.1076264 1.9885628
1.0038924 1.0381208 1.0242196 1.809165 1.5858303
1.0038954 1.0085578 1.9189179 1.3938882 1.0188056
1.0039169 1.0445588 1.0703221 1.1197585 1.9892987
1.0039194 1.0246243 1.0011573 1.1863943 1.9821579
1.0039195 1.002319 1.0294518 1.1175593 1.9926186
1.0039205 1.0029136 1.5092654 1.8127729 1.282887
1.0039307 1.0015369 1.0057307 1.0606649 1.9981328
1.0039333 1.0005711 1.0270154 1.0164389 1.9994919
1.0039431 1.0264891 1.334784 1.0441362 1.9408796
1.0039476 1.001882 1.313883 1.9387014 1.1424712
1.0039482 1.0050056 1.0101328 1.9652048 1.261221
1.0039818 1.0394 1.0273794 1.2888756 1.9561553
1.0039986 1.0355165 1.0170556 1.1642052 1.9856309
1.0039995 1.0161085 1.0381729 1.5867264 1.8087147
1.0040331 1.0358646 1.480208 1.7274531 1.4887838
1.0040516 1.0854643 1.1511876 1.1477583 1.9736474
1.0040525 1.0164778 1.2046635 1.2094644 1.9560071
1.004064 1.0014452 1.0037301 1.6653256 1.7465316
1.0040737 1.0126283 1.0684105 1.326156 1.942744
1.0040752 1.1006993 1.1759336 1.9106519 1.360005
1.0040794 1.0063533 1.0170603 1.9985631 1.0502357
1.0040989 1.0092631 1.0158442 1.4714192 1.8817087
1.0041039 1.009273 1.1589549 1.188511 1.9690687
1.0041102 1.1375575 1.0860948 1.13981 1.9767814
1.0041206 1.0008969 1.7701199 1.2716525 1.5771504
1.0041224 1.0048915 1.0055013 1.0225275 1.9997106
1.0041452 1.0149855 1.0018211 1.0107132 1.9998201
1.0042028 1.0008896 1.0010021 1.0174428 1.9998381
1.0042132 1.0059192 1.6705492 1.7410438 1.0341328
1.0042329 1.0142554 1.3291544 1.1151095 1.9371158
1.0042414 1.011077 1.0204532 1.3024593 1.952869
1.0042565 1.002565 1.0005945 1.3689247 1.9294458
1.0042618 1.0040438 1.187564 1.4329889 1.8816495
1.0042839 1.0800593 1.0162505 1.0528056 1.9952485
